token0Price,token1Price,datetime,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:45,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:45,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:47,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:48,,,,,,,,,
3163.109764,0.000316145,10-08-2021 18:48,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:00,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:00,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:00,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:01,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:01,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:02,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:02,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:02,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:03,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:03,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:03,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:04,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:04,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:05,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:06,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:10,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:11,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:12,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:13,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:13,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:14,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:15,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:15,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:16,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:17,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:22,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:22,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:27,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:27,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:28,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:28,,,,,,,,,
3163.109764,0.000316145,10-08-2021 19:29,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:30,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:31,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:32,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:32,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:36,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:36,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:37,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:37,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:38,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:40,,,,,,,,,
3133.469588,0.000319135,10-08-2021 19:44,,,,,,,,,
3133.469588,0.000319135,10-08-2021 20:05,,,,,,,,,
3133.469588,0.000319135,10-08-2021 20:05,,,,,,,,,
